,start,end,intensity,start_station_id,end_station_id
5023,51,76,9.51566294117951e-08,1730,1815
5024,51,77,3.562238559906171e-06,1730,1818
5025,51,78,2.8728644060002943e-07,1730,1819
5026,51,79,2.6710189210617376e-08,1730,1820
5027,51,80,8.932508261536483e-07,1730,1821
5028,51,81,1.5213230186739483e-07,1730,1822
5029,51,82,1.3098821897654734e-06,1730,1823
5030,51,83,7.867002618255654e-09,1730,1824
5031,51,84,1.0183538621148667e-09,1730,1860
5032,51,85,0.0,1730,1865
5033,51,86,1.1414099597283265e-08,1730,1866
5034,51,87,2.1826674030590184e-08,1730,1868
5035,51,88,1.0555922204761629e-51,1730,1869
5036,51,89,5.279256832046548e-24,1730,1870
5037,51,90,0.0,1730,1871
5038,51,91,1.958148980597166e-73,1730,1874
5039,51,92,1.2251389502211512e-44,1730,1877
5040,51,93,4.6227692561519807e-07,1730,2259
5041,51,94,7.531167002275117e-07,1730,2263
5042,51,95,2.9282947540211704e-07,1730,2265
5043,51,96,4.99024642379258e-07,1730,2268
5044,52,0,0.06519576455226642,1731,171
5045,52,1,0.2035115036499397,1731,183
5046,52,2,0.02449546990270048,1731,189
5047,52,3,0.034253721732458275,1731,225
5048,52,4,0.062033528828641424,1731,246
5049,52,5,0.0366698131714636,1731,247
5050,52,6,0.14351733372797174,1731,248
5051,52,7,0.10238227644079614,1731,249
5052,52,8,0.029021943493529757,1731,250
5053,52,9,4.898645116078466e-07,1731,251
5054,52,10,0.05620325936551147,1731,252
5055,52,11,0.13803067680393022,1731,253
5056,52,12,0.07413657945431253,1731,254
5057,52,13,0.035236119963537677,1731,256
5058,52,14,0.05591164518888944,1731,258
5059,52,15,0.16806230242771472,1731,259
5060,52,16,0.044243177030201364,1731,260
5061,52,17,0.02372825519641109,1731,262
5062,52,18,0.4668556599052205,1731,264
5063,52,19,0.580571257387466,1731,265
5064,52,20,0.10928475432135736,1731,289
5065,52,21,0.03089878034889894,1731,296
5066,52,22,0.004648268198155373,1731,349
5067,52,23,0.028104217219855662,1731,358
5068,52,24,0.03357136635447379,1731,1017
5069,52,25,0.04501938366979756,1731,1019
5070,52,26,0.6274086269849173,1731,1024
5071,52,27,0.15488674242138864,1731,1025
5072,52,28,0.058569865319487185,1731,1028
5073,52,29,0.003484507258175316,1731,1038
5074,52,30,0.08621650345385509,1731,1039
5075,52,31,0.12734013923873908,1731,1042
5076,52,32,0.05374930816029287,1731,1050
5077,52,33,0.06600808708596731,1731,1051
5078,52,34,0.10767489509918293,1731,1052
5079,52,35,0.04045128190435111,1731,1090
5080,52,36,0.1318085738154872,1731,1091
5081,52,37,0.0906158725282035,1731,1092
5082,52,38,0.02147374176844497,1731,1093
5083,52,39,0.1681214398035891,1731,1096
5084,52,40,0.08709850903359015,1731,1097
5085,52,41,0.056409730143488115,1731,1098
5086,52,42,0.05084514807376218,1731,1102
5087,52,43,0.024995379424838676,1731,1720
5088,52,44,0.21787435205702366,1731,1721
5089,52,45,0.0010246213990064324,1731,1722
5090,52,46,0.012847476404151171,1731,1725
5091,52,47,0.08863808300931887,1731,1726
5092,52,48,0.08945958624012737,1731,1727
5093,52,49,1.6411512725898285,1731,1728
5094,52,50,0.037973682188484355,1731,1729
5095,52,51,0.012076746238915316,1731,1730
5096,52,52,0.09545166201452102,1731,1731
5097,52,53,0.06816816059512104,1731,1737
5098,52,54,0.018748099132487425,1731,1738
5099,52,55,0.08326920549755132,1731,1739
5100,52,56,0.10335230293342575,1731,1744
5101,52,57,0.015375048829863437,1731,1745
5102,52,58,0.05130326659425291,1731,1748
5103,52,59,0.02587716760916487,1731,1749
5104,52,60,0.009837441421774222,1731,1753
5105,52,61,0.014946862563877391,1731,1754
5106,52,62,0.00488761581627541,1731,1756
5107,52,63,0.0904706930766164,1731,1757
5108,52,64,0.05345563505866597,1731,1758
5109,52,65,0.0653907849687715,1731,1763
5110,52,66,0.01581017439457713,1731,1765
5111,52,67,0.225309001614607,1731,1767
5112,52,68,0.06684441897382441,1731,1768
5113,52,69,0.05593677716746532,1731,1769
5114,52,70,0.01064158239047126,1731,1770
5115,52,71,0.023585541394279416,1731,1798
5116,52,72,0.019769730081238886,1731,1807
5117,52,73,0.008304587166625363,1731,1809
5118,52,74,0.08058236535541227,1731,1813
5119,52,75,0.19667616632173965,1731,1814
5120,52,76,0.010868951011232352,1731,1815
5121,52,77,0.40688490793836174,1731,1818
5122,52,78,0.03281434271447602,1731,1819
5123,52,79,0.0030508829476778602,1731,1820
5124,52,80,0.10202861881742306,1731,1821
5125,52,81,0.017376808599083957,1731,1822
5126,52,82,0.14961695721099116,1731,1823
5127,52,83,0.0008985823330608481,1731,1824
5128,52,84,0.00011631809898947271,1731,1860
5129,52,85,0.0,1731,1865
5130,52,86,0.001303737744044358,1731,1866
5131,52,87,0.002493079591438492,1731,1868
5132,52,88,1.2057152720849992e-46,1731,1869
5133,52,89,6.030056364745001e-19,1731,1870
5134,52,90,0.0,1731,1871
5135,52,91,2.2366308552924677e-68,1731,1874
5136,52,92,1.3993744118742135e-39,1731,1877
5137,52,93,0.05280205161945222,1731,2259
5138,52,94,0.08602226214938993,1731,2263
5139,52,95,0.03344747751643211,1731,2265
5140,52,96,0.05699943792613555,1731,2268
5141,53,0,0.03399922664695376,1737,171
5142,53,1,0.10613011114103305,1737,183
5143,53,2,0.01277425057846946,1737,189
5144,53,3,0.01786312434069077,1737,225
5145,53,4,0.03235013839993385,1737,246
5146,53,5,0.019123102515632675,1737,247
5147,53,6,0.07484348700707408,1737,248
5148,53,7,0.053391784654217914,1737,249
5149,53,8,0.015134781244578588,1737,250
5150,53,9,2.55461603538715e-07,1737,251
5151,53,10,0.029309685477093207,1737,252
5152,53,11,0.07198222610192712,1737,253
5153,53,12,0.038661811622384655,1737,254
5154,53,13,0.018375439524743225,1737,256
5155,53,14,0.029157610314657027,1737,258
5156,53,15,0.08764355093140974,1737,259
5157,53,16,0.023072569418603788,1737,260
5158,53,17,0.012374152399314014,1737,262
5159,53,18,0.24346261603859,1737,264
5160,53,19,0.3027646642413244,1737,265
5161,53,20,0.056991388271085505,1737,289
5162,53,21,0.0161135411696025,1737,296
5163,53,22,0.0024240458727685554,1737,349
5164,53,23,0.014656192124675014,1737,358
5165,53,24,0.017507279826722937,1737,1017
5166,53,25,0.0234773568406969,1737,1019
5167,53,26,0.3271900905773291,1737,1024
5168,53,27,0.0807725700642938,1737,1025
5169,53,28,0.03054385724830919,1737,1028
5170,53,29,0.0018171510501833602,1737,1038
5171,53,30,0.044961424438630805,1737,1039
5172,53,31,0.06640717054190959,1737,1042
5173,53,32,0.028029963645778446,1737,1050
5174,53,33,0.034422848305866637,1737,1051
5175,53,34,0.05615185568886511,1737,1052
5176,53,35,0.021095117314304773,1737,1090
5177,53,36,0.06873743418672275,1737,1091
5178,53,37,0.04725567081014867,1737,1092
5179,53,38,0.011198436253603807,1737,1093
5180,53,39,0.08767439074223898,1737,1096
5181,53,40,0.04542138541639109,1737,1097
5182,53,41,0.029417358833247705,1737,1098
5183,53,42,0.02651546040037458,1737,1102
5184,53,43,0.013034950598829236,1737,1720
5185,53,44,0.11362025626996705,1737,1721
5186,53,45,0.0005343343300194109,1737,1722
5187,53,46,0.006699887103186697,1737,1725
5188,53,47,0.04622426463561689,1737,1726
5189,53,48,0.046652673976734,1737,1727
5190,53,49,0.8558512115305573,1737,1728
5191,53,50,0.019803062916926694,1737,1729
5192,53,51,0.006297955631848702,1737,1730
5193,53,52,0.049777507986096786,1737,1731
5194,53,53,0.03554931456201311,1737,1737
5195,53,54,0.009777028860425235,1737,1738
5196,53,55,0.043424425035362174,1737,1739
5197,53,56,0.053897648045850115,1737,1744
5198,53,57,0.008018001989307695,1737,1745
5199,53,58,0.02675436664706557,1737,1748
5200,53,59,0.013494798206099452,1737,1749
5201,53,60,0.005130170691638982,1737,1753
5202,53,61,0.007794705245963249,1737,1754
5203,53,62,0.0025488643172144037,1737,1756
5204,53,63,0.04717996053797244,1737,1757
5205,53,64,0.027876814765465486,1737,1758
5206,53,65,0.034100928703629914,1737,1763
5207,53,66,0.008244917538134867,1737,1765
5208,53,67,0.11749738444056021,1737,1767
5209,53,68,0.034858990708714496,1737,1768
5210,53,69,0.029170716500949274,1737,1769
5211,53,70,0.005549525710152698,1737,1770
5212,53,71,0.012299727949541156,1737,1798
5213,53,72,0.010309803687358924,1737,1807
5214,53,73,0.004330795769119697,1737,1809
5215,53,74,0.04202325292573096,1737,1813
5216,53,75,0.10256552094677975,1737,1814
5217,53,76,0.0056680971744610025,1737,1815
5218,53,77,0.21218820423727006,1737,1818
5219,53,78,0.017112496231651328,1737,1819
5220,53,79,0.001591018397035119,1737,1820
5221,53,80,0.05320735418124072,1737,1821
5222,53,81,0.009061908515350827,1737,1822
5223,53,82,0.07802440654509106,1737,1823
5224,53,83,0.00046860566192443267,1737,1824
5225,53,84,6.0659238185870885e-05,1737,1860
5226,53,85,0.0,1737,1865
5227,53,86,0.0006798919431708912,1737,1866
5228,53,87,0.0013001270659271,1737,1868
5229,53,88,6.287737721742286e-47,1737,1869
5230,53,89,3.144640674848015e-19,1737,1870
5231,53,90,0.0,1737,1871
5232,53,91,1.1663904840581417e-68,1737,1874
5233,53,92,7.297659306551542e-40,1737,1877
5234,53,93,0.027535974656677294,1737,2259
5235,53,94,0.04486012868452677,1737,2263
5236,53,95,0.017442672490456026,1737,2265
5237,53,96,0.029724888144321726,1737,2268
5238,54,0,0.023353018591190253,1738,171
5239,54,1,0.07289749511945724,1738,183
5240,54,2,0.008774238142097521,1738,189
5241,54,3,0.012269628340569059,1738,225
5242,54,4,0.022220310812537884,1738,246
5243,54,5,0.013135068429823225,1738,247
5244,54,6,0.051407679405622804,1738,248
5245,54,7,0.036673167675079825,1738,249
5246,54,8,0.010395613742876378,1738,250
5247,54,9,1.754686845887244e-07,1738,251
5248,54,10,0.020131917615538564,1738,252
5249,54,11,0.04944236767056516,1738,253
5250,54,12,0.026555604189530554,1738,254
5251,54,13,0.012621521815734267,1738,256
5252,54,14,0.02002746188386831,1738,258
5253,54,15,0.0601996479376546,1738,259
5254,54,16,0.015847835251495586,1738,260
5255,54,17,0.008499423061356393,1738,262
5256,54,18,0.16722695070825733,1738,264
5257,54,19,0.2079596958543355,1738,265
5258,54,20,0.039145624212356865,1738,289
5259,54,21,0.01106789370273374,1738,296
5260,54,22,0.0016650022343297642,1738,349
5261,54,23,0.010066885659420075,1738,358
5262,54,24,0.012025209735506217,1738,1017
5263,54,25,0.01612587122836588,1738,1019
5264,54,26,0.22473676673437484,1738,1024
5265,54,27,0.05548018341583884,1738,1025
5266,54,28,0.020979632083200177,1738,1028
5267,54,29,0.0012481449269004196,1738,1038
5268,54,30,0.03088261364603176,1738,1039
5269,54,31,0.04561303421272096,1738,1042
5270,54,32,0.01925291621857816,1738,1050
5271,54,33,0.02364399122356657,1738,1051
5272,54,34,0.038568975213716786,1738,1052
5273,54,35,0.014489584482017549,1738,1090
5274,54,36,0.047213620331481174,1738,1091
5275,54,37,0.03245846061229291,1738,1092
5276,54,38,0.007691859957235228,1738,1093
5277,54,39,0.060220830851110914,1738,1096
5278,54,40,0.03119854663404931,1738,1097
5279,54,41,0.020205875117988905,1738,1098
5280,54,42,0.018212650720377387,1738,1102
5281,54,43,0.00895330493339264,1738,1720
5282,54,44,0.07804224444752411,1738,1721
5283,54,45,0.0003670177463866671,1738,1722
5284,54,46,0.004601945500240175,1738,1725
5285,54,47,0.03175001956982387,1738,1726
5286,54,48,0.03204428071322091,1738,1727
5287,54,49,0.5878577610516491,1738,1728
5288,54,50,0.013602112226365436,1738,1729
5289,54,51,0.004325871187726904,1738,1730
5290,54,52,0.034190632672128504,1738,1731
5291,54,53,0.02441772609981247,1738,1737
5292,54,54,0.006715539124316266,1738,1738
5293,54,55,0.02982689623187121,1738,1739
5294,54,56,0.037020629613319166,1738,1744
5295,54,57,0.00550731790063465,1738,1745
5296,54,58,0.018376748041721194,1738,1748
5297,54,59,0.009269160050722432,1738,1749
5298,54,60,0.0035237557836792356,1738,1753
5299,54,61,0.005353942264981998,1738,1754
5300,54,62,0.0017507361683375988,1738,1756
5301,54,63,0.03240645756492848,1738,1757
5302,54,64,0.01914772298326412,1738,1758
5303,54,65,0.02342287459247472,1738,1763
5304,54,66,0.005663179181993114,1738,1765
5305,54,67,0.08070532402837693,1738,1767
